order_id,customer_id,seller_id,product_id,order_date,quantity,unit_price,discount_rate,order_value,delivery_days,order_status,payment_method,seller_rating,delivery_bucket,rating_bucket,discount_bucket
ORD49284,C05347,S0790,P0254,2025-11-17,1,3260,0.2,2608.0,5,Delivered,Debit Card,4.1,4-6 Days,Medium Rating,11-20%
ORD49285,C04484,S0251,P0323,2025-09-13,1,4082,0.1,3673.8,2,Delivered,Credit Card,3.9,1-3 Days,Medium Rating,1-10%
ORD49286,C00431,S0888,P0397,2025-11-12,1,4946,0.15,4204.1,3,Delivered,COD,4.9,1-3 Days,High Rating,11-20%
ORD49287,C09055,S0007,P0137,2025-07-05,2,3681,0.15,6257.7,3,Delivered,UPI,4.1,1-3 Days,Medium Rating,11-20%
ORD49288,C09890,S0645,P0436,2025-11-17,1,2218,0.05,2107.1,6,Delivered,UPI,3.3,4-6 Days,Low Rating,1-10%
ORD49289,C05742,S0995,P0186,2025-12-17,1,4399,0.0,4399.0,3,Delivered,UPI,3.4,1-3 Days,Low Rating,No Discount
ORD49290,C02106,S0186,P0293,2025-08-26,1,2261,0.2,1808.8,9,Delivered,UPI,4.9,7-10 Days,High Rating,11-20%
ORD49291,C00679,S0343,P0040,2025-03-23,1,4843,0.25,3632.25,4,Delivered,COD,3.8,4-6 Days,Medium Rating,21-30%
ORD49292,C04367,S0650,P0407,2025-10-09,1,838,0.3,586.6,1,Delivered,COD,3.8,1-3 Days,Medium Rating,21-30%
ORD49293,C02890,S0662,P0198,2025-10-18,1,4446,0.3,3112.2,2,Delivered,UPI,5.0,1-3 Days,High Rating,21-30%
ORD49294,C01428,S0645,P0492,2025-07-28,1,1715,0.05,1629.25,5,Delivered,Credit Card,3.3,4-6 Days,Low Rating,1-10%
ORD49295,C04314,S0209,P0400,2025-01-13,1,4368,0.1,3931.2,3,Delivered,Credit Card,3.7,1-3 Days,Medium Rating,1-10%
ORD49296,C08773,S0076,P0329,2025-01-17,1,4158,0.15,3534.3,9,Cancelled,UPI,3.4,7-10 Days,Low Rating,11-20%
ORD49297,C05599,S0029,P0478,2025-01-18,1,4155,0.15,3531.75,7,Delivered,Debit Card,4.1,7-10 Days,Medium Rating,11-20%
ORD49298,C09631,S0736,P0399,2025-07-20,1,3964,0.1,3567.6,7,Delivered,Wallet,4.4,7-10 Days,Medium Rating,1-10%
ORD49299,C08858,S0077,P0382,2025-02-06,3,2362,0.0,7086.0,8,Delivered,UPI,4.3,7-10 Days,Medium Rating,No Discount
ORD49300,C01687,S0049,P0407,2025-02-23,1,838,0.05,796.1,8,Delivered,UPI,4.8,7-10 Days,High Rating,1-10%
ORD49301,C01805,S0341,P0418,2025-06-24,1,1819,0.1,1637.1,4,Delivered,Credit Card,3.7,4-6 Days,Medium Rating,1-10%
ORD49302,C09899,S0963,P0050,2025-04-09,1,1342,0.15,1140.7,7,Delivered,UPI,3.7,7-10 Days,Medium Rating,11-20%
ORD49303,C00182,S0869,P0171,2025-12-23,1,2563,0.05,2434.85,2,Delivered,UPI,3.1,1-3 Days,Low Rating,1-10%
ORD49304,C09670,S0998,P0386,2025-12-10,1,4882,0.1,4393.8,4,Delivered,UPI,3.3,4-6 Days,Low Rating,1-10%
ORD49305,C00356,S0834,P0222,2025-04-09,1,2266,0.1,2039.4,1,Delivered,COD,4.4,1-3 Days,Medium Rating,1-10%
ORD49306,C06500,S0251,P0446,2025-04-17,1,291,0.0,291.0,3,Delivered,COD,3.9,1-3 Days,Medium Rating,No Discount
ORD49307,C01757,S0486,P0171,2025-04-02,1,2563,0.25,1922.25,7,Returned,COD,3.3,7-10 Days,Low Rating,21-30%
ORD49308,C04792,S0653,P0025,2025-12-17,3,1425,0.15,3633.75,5,Delivered,UPI,5.0,4-6 Days,High Rating,11-20%
ORD49309,C01528,S0639,P0007,2025-08-27,1,305,0.3,213.5,3,Delivered,Debit Card,5.0,1-3 Days,High Rating,21-30%
ORD49310,C05766,S0315,P0264,2025-06-19,2,273,0.0,546.0,3,Delivered,COD,4.9,1-3 Days,High Rating,No Discount
ORD49311,C09629,S0370,P0015,2025-04-22,2,696,0.1,1252.8,4,Delivered,UPI,3.6,4-6 Days,Medium Rating,1-10%
ORD49312,C02156,S0865,P0008,2025-12-10,2,2904,0.15,4936.8,5,Delivered,Debit Card,3.7,4-6 Days,Medium Rating,11-20%
ORD49313,C05925,S0212,P0113,2025-04-04,2,2445,0.05,4645.5,6,Delivered,Credit Card,4.3,4-6 Days,Medium Rating,1-10%
ORD49314,C07801,S0830,P0198,2025-12-25,1,4446,0.1,4001.4,2,Delivered,Debit Card,4.9,1-3 Days,High Rating,1-10%
ORD49315,C00118,S0963,P0005,2025-09-30,3,1306,0.05,3722.1,1,Delivered,Credit Card,3.7,1-3 Days,Medium Rating,1-10%
ORD49316,C08333,S0094,P0253,2025-05-17,2,3696,0.2,5913.6,4,Cancelled,COD,4.5,4-6 Days,Medium Rating,11-20%
ORD49317,C09540,S0561,P0384,2025-02-19,1,1948,0.1,1753.2,3,Delivered,UPI,3.9,1-3 Days,Medium Rating,1-10%
ORD49318,C03637,S0184,P0069,2025-07-06,1,3956,0.2,3164.8,2,Delivered,Wallet,3.8,1-3 Days,Medium Rating,11-20%
ORD49319,C01750,S0930,P0106,2025-04-03,1,344,0.15,292.4,3,Delivered,UPI,3.8,1-3 Days,Medium Rating,11-20%
ORD49320,C03485,S0980,P0366,2025-08-15,1,1888,0.0,1888.0,3,Delivered,Debit Card,3.9,1-3 Days,Medium Rating,No Discount
ORD49321,C07614,S0190,P0370,2025-11-01,1,2834,0.05,2692.3,6,Delivered,Wallet,3.0,4-6 Days,Low Rating,1-10%
ORD49322,C05494,S0805,P0187,2025-03-25,1,3691,0.0,3691.0,2,Delivered,COD,3.3,1-3 Days,Low Rating,No Discount
ORD49323,C07201,S0909,P0300,2025-07-12,4,4931,0.3,13806.8,3,Delivered,COD,3.9,1-3 Days,Medium Rating,21-30%
ORD49324,C07809,S0253,P0478,2025-09-18,1,4155,0.0,4155.0,4,Delivered,COD,4.9,4-6 Days,High Rating,No Discount
ORD49325,C01287,S0869,P0489,2025-12-16,1,1442,0.05,1369.9,6,Returned,UPI,3.1,4-6 Days,Low Rating,1-10%
ORD49326,C00153,S0784,P0012,2025-06-03,2,3172,0.2,5075.2,2,Delivered,UPI,3.7,1-3 Days,Medium Rating,11-20%
ORD49327,C02638,S0980,P0020,2025-06-09,2,4572,0.15,7772.4,4,Delivered,UPI,3.9,4-6 Days,Medium Rating,11-20%
ORD49328,C00454,S0277,P0431,2025-07-02,1,674,0.15,572.9,4,Delivered,Credit Card,4.8,4-6 Days,High Rating,11-20%
ORD49329,C08680,S0299,P0391,2025-12-03,2,4401,0.25,6601.5,3,Delivered,UPI,4.5,1-3 Days,Medium Rating,21-30%
ORD49330,C06616,S0514,P0430,2025-11-17,1,3206,0.15,2725.1,4,Delivered,COD,3.3,4-6 Days,Low Rating,11-20%
ORD49331,C02717,S0014,P0100,2025-08-15,2,2349,0.1,4228.2,1,Delivered,UPI,4.9,1-3 Days,High Rating,1-10%
ORD49332,C08678,S0111,P0262,2025-01-07,1,4480,0.3,3136.0,2,Delivered,UPI,3.4,1-3 Days,Low Rating,21-30%
ORD49333,C09978,S0031,P0459,2025-08-03,1,1785,0.1,1606.5,5,Delivered,UPI,4.4,4-6 Days,Medium Rating,1-10%
ORD49334,C00179,S0675,P0257,2025-03-08,2,478,0.1,860.4,6,Delivered,Debit Card,4.4,4-6 Days,Medium Rating,1-10%
ORD49335,C08379,S0049,P0395,2025-01-27,1,2266,0.05,2152.7,3,Delivered,Debit Card,4.8,1-3 Days,High Rating,1-10%
ORD49336,C09037,S0137,P0387,2025-04-24,3,3025,0.3,6352.5,3,Returned,UPI,3.7,1-3 Days,Medium Rating,21-30%
ORD49337,C06059,S0992,P0163,2025-06-03,1,1389,0.25,1041.75,6,Delivered,UPI,3.2,4-6 Days,Low Rating,21-30%
ORD49338,C06038,S0038,P0302,2025-12-03,1,4819,0.1,4337.1,2,Delivered,Credit Card,4.2,1-3 Days,Medium Rating,1-10%
ORD49339,C01567,S0961,P0371,2025-01-31,1,4185,0.3,2929.5,1,Delivered,Debit Card,3.9,1-3 Days,Medium Rating,21-30%
ORD49340,C00804,S0367,P0078,2025-06-18,1,2413,0.1,2171.7,3,Returned,COD,4.5,1-3 Days,Medium Rating,1-10%
ORD49341,C05769,S0832,P0440,2025-01-02,1,2613,0.1,2351.7,3,Delivered,UPI,4.1,1-3 Days,Medium Rating,1-10%
ORD49342,C03156,S0343,P0426,2025-06-22,2,3137,0.1,5646.6,1,Delivered,COD,3.8,1-3 Days,Medium Rating,1-10%
ORD49343,C06485,S0084,P0489,2025-11-16,1,1442,0.25,1081.5,8,Delivered,COD,4.9,7-10 Days,High Rating,21-30%
ORD49344,C05053,S0444,P0247,2025-05-27,2,592,0.05,1124.8,2,Delivered,COD,3.8,1-3 Days,Medium Rating,1-10%
ORD49345,C00574,S0206,P0263,2025-08-17,2,1003,0.15,1705.1,3,Delivered,COD,4.1,1-3 Days,Medium Rating,11-20%
ORD49346,C02444,S0626,P0073,2025-12-13,2,4090,0.1,7362.0,4,Delivered,COD,3.4,4-6 Days,Low Rating,1-10%
ORD49347,C03170,S0268,P0260,2025-02-24,2,2183,0.05,4147.7,5,Delivered,Credit Card,3.7,4-6 Days,Medium Rating,1-10%
ORD49348,C02475,S0314,P0181,2025-03-19,2,2504,0.0,5008.0,2,Delivered,UPI,3.8,1-3 Days,Medium Rating,No Discount
ORD49349,C06144,S0630,P0086,2025-03-04,1,1050,0.3,735.0,8,Delivered,Debit Card,4.8,7-10 Days,High Rating,21-30%
ORD49350,C08086,S0851,P0205,2025-09-11,1,380,0.05,361.0,5,Delivered,COD,3.5,4-6 Days,Low Rating,1-10%
ORD49351,C08445,S0740,P0136,2025-12-24,1,1119,0.0,1119.0,1,Delivered,COD,4.0,1-3 Days,Medium Rating,No Discount
ORD49352,C04624,S0274,P0273,2025-12-09,3,4137,0.2,9928.8,4,Cancelled,UPI,3.1,4-6 Days,Low Rating,11-20%
ORD49353,C01107,S0333,P0075,2025-09-24,1,504,0.05,478.8,5,Delivered,UPI,4.0,4-6 Days,Medium Rating,1-10%
ORD49354,C03292,S0927,P0464,2025-02-18,2,2422,0.15,4117.4,3,Delivered,UPI,3.0,1-3 Days,Low Rating,11-20%
ORD49355,C08568,S0657,P0027,2025-12-15,2,4397,0.05,8354.3,4,Delivered,UPI,4.0,4-6 Days,Medium Rating,1-10%
ORD49356,C00532,S0525,P0299,2025-06-13,1,2529,0.0,2529.0,4,Delivered,UPI,3.6,4-6 Days,Medium Rating,No Discount
ORD49357,C06421,S0778,P0422,2025-01-25,2,2322,0.15,3947.4,5,Delivered,Wallet,4.3,4-6 Days,Medium Rating,11-20%
ORD49358,C07782,S0525,P0203,2025-02-23,1,2136,0.0,2136.0,5,Delivered,COD,3.6,4-6 Days,Medium Rating,No Discount
ORD49359,C02828,S0445,P0022,2025-04-03,2,987,0.15,1677.9,2,Delivered,COD,3.0,1-3 Days,Low Rating,11-20%
ORD49360,C09210,S0818,P0445,2025-05-19,2,3956,0.15,6725.2,5,Delivered,UPI,4.8,4-6 Days,High Rating,11-20%
ORD49361,C09348,S0681,P0057,2025-12-01,1,3009,0.2,2407.2,10,Delivered,UPI,3.6,7-10 Days,Medium Rating,11-20%
ORD49362,C09099,S0871,P0426,2025-09-10,1,3137,0.1,2823.3,8,Delivered,COD,3.4,7-10 Days,Low Rating,1-10%
ORD49363,C00438,S0826,P0495,2025-04-09,1,247,0.2,197.6,2,Cancelled,UPI,4.9,1-3 Days,High Rating,11-20%
ORD49364,C06810,S0484,P0092,2025-01-02,1,782,0.05,742.9,2,Cancelled,UPI,4.4,1-3 Days,Medium Rating,1-10%
ORD49365,C07297,S0753,P0258,2025-08-31,1,3315,0.2,2652.0,3,Delivered,UPI,3.5,1-3 Days,Low Rating,11-20%
ORD49366,C03674,S0865,P0217,2025-10-28,1,737,0.25,552.75,9,Delivered,UPI,3.7,7-10 Days,Medium Rating,21-30%
ORD49367,C03525,S0271,P0130,2025-07-25,1,4465,0.2,3572.0,4,Delivered,Wallet,3.9,4-6 Days,Medium Rating,11-20%
ORD49368,C06792,S0642,P0484,2025-03-18,1,4324,0.1,3891.6,5,Delivered,UPI,4.4,4-6 Days,Medium Rating,1-10%
ORD49369,C06761,S0291,P0212,2025-12-24,1,838,0.0,838.0,5,Delivered,COD,3.7,4-6 Days,Medium Rating,No Discount
ORD49370,C09691,S0762,P0415,2025-09-10,1,3984,0.0,3984.0,6,Delivered,UPI,4.7,4-6 Days,High Rating,No Discount
ORD49371,C04161,S0976,P0294,2025-04-02,2,4395,0.3,6153.0,4,Delivered,Credit Card,3.3,4-6 Days,Low Rating,21-30%
ORD49372,C03672,S0079,P0340,2025-06-13,4,1808,0.2,5785.6,3,Delivered,Debit Card,3.8,1-3 Days,Medium Rating,11-20%
ORD49373,C09065,S0305,P0255,2025-05-28,1,4930,0.0,4930.0,4,Delivered,UPI,3.7,4-6 Days,Medium Rating,No Discount
ORD49374,C06301,S0894,P0034,2025-08-05,2,3323,0.15,5649.1,6,Delivered,COD,4.8,4-6 Days,High Rating,11-20%
ORD49375,C05375,S0740,P0311,2025-01-23,2,2816,0.05,5350.4,4,Delivered,UPI,4.0,4-6 Days,Medium Rating,1-10%
ORD49376,C02506,S0773,P0057,2025-04-29,2,3009,0.25,4513.5,5,Delivered,COD,4.2,4-6 Days,Medium Rating,21-30%
ORD49377,C02990,S0527,P0263,2025-11-09,1,1003,0.2,802.4,10,Delivered,UPI,3.4,7-10 Days,Low Rating,11-20%
ORD49378,C04062,S0621,P0039,2025-07-25,2,1306,0.1,2350.8,5,Delivered,UPI,4.3,4-6 Days,Medium Rating,1-10%
ORD49379,C06221,S0376,P0086,2025-08-26,1,1050,0.25,787.5,5,Delivered,COD,5.0,4-6 Days,High Rating,21-30%
ORD49380,C01499,S0588,P0096,2025-06-03,2,709,0.2,1134.4,3,Delivered,Credit Card,4.6,1-3 Days,High Rating,11-20%
ORD49381,C01220,S0562,P0371,2025-05-28,2,4185,0.0,8370.0,3,Returned,UPI,4.2,1-3 Days,Medium Rating,No Discount
ORD49382,C06309,S0050,P0276,2025-01-19,1,301,0.25,225.75,7,Delivered,COD,3.3,7-10 Days,Low Rating,21-30%
ORD49383,C09755,S0479,P0071,2025-05-19,1,4048,0.1,3643.2,1,Returned,UPI,3.3,1-3 Days,Low Rating,1-10%
ORD49384,C00782,S0303,P0148,2025-01-21,1,4651,0.2,3720.8,4,Delivered,COD,4.1,4-6 Days,Medium Rating,11-20%
ORD49385,C09824,S0663,P0054,2025-11-11,2,3997,0.1,7194.6,10,Returned,COD,3.1,7-10 Days,Low Rating,1-10%
ORD49386,C01561,S0406,P0303,2025-05-17,4,4459,0.25,13377.0,7,Delivered,Credit Card,4.0,7-10 Days,Medium Rating,21-30%
ORD49387,C05117,S0986,P0077,2025-05-05,1,3907,0.05,3711.65,5,Delivered,COD,3.7,4-6 Days,Medium Rating,1-10%
ORD49388,C09232,S0957,P0433,2025-04-04,1,355,0.2,284.0,5,Cancelled,UPI,3.2,4-6 Days,Low Rating,11-20%
ORD49389,C02033,S0172,P0440,2025-08-20,1,2613,0.1,2351.7,4,Delivered,Debit Card,3.6,4-6 Days,Medium Rating,1-10%
ORD49390,C08320,S0690,P0302,2025-08-01,1,4819,0.25,3614.25,8,Delivered,COD,3.0,7-10 Days,Low Rating,21-30%
ORD49391,C05305,S0654,P0444,2025-05-11,2,2025,0.1,3645.0,4,Delivered,UPI,4.0,4-6 Days,Medium Rating,1-10%
ORD49392,C09285,S0905,P0212,2025-04-13,1,838,0.25,628.5,4,Delivered,UPI,3.2,4-6 Days,Low Rating,21-30%
ORD49393,C05377,S0639,P0181,2025-11-08,1,2504,0.0,2504.0,6,Delivered,UPI,5.0,4-6 Days,High Rating,No Discount
ORD49394,C00155,S0041,P0121,2025-01-05,1,3297,0.15,2802.45,3,Delivered,UPI,5.0,1-3 Days,High Rating,11-20%
ORD49395,C09562,S0836,P0433,2025-12-06,3,355,0.2,852.0,4,Delivered,COD,3.8,4-6 Days,Medium Rating,11-20%
ORD49396,C07713,S0703,P0169,2025-04-23,2,332,0.1,597.6,4,Delivered,UPI,3.4,4-6 Days,Low Rating,1-10%
ORD49397,C06611,S0736,P0480,2025-04-11,1,2954,0.0,2954.0,3,Delivered,Credit Card,4.4,1-3 Days,Medium Rating,No Discount
ORD49398,C05091,S0240,P0171,2025-07-07,1,2563,0.2,2050.4,5,Returned,UPI,3.3,4-6 Days,Low Rating,11-20%
ORD49399,C00459,S0607,P0227,2025-03-13,2,3826,0.2,6121.6,6,Delivered,Wallet,4.4,4-6 Days,Medium Rating,11-20%
ORD49400,C08788,S0352,P0495,2025-04-16,1,247,0.1,222.3,3,Delivered,Credit Card,4.2,1-3 Days,Medium Rating,1-10%
ORD49401,C06622,S0348,P0275,2025-07-27,2,3555,0.1,6399.0,9,Delivered,UPI,4.7,7-10 Days,High Rating,1-10%
ORD49402,C04452,S0895,P0364,2025-04-11,3,1013,0.2,2431.2,4,Delivered,UPI,3.6,4-6 Days,Medium Rating,11-20%
ORD49403,C03007,S0092,P0188,2025-10-07,1,1152,0.15,979.2,4,Delivered,COD,3.5,4-6 Days,Low Rating,11-20%
ORD49404,C06970,S0761,P0073,2025-12-16,1,4090,0.15,3476.5,1,Delivered,UPI,3.8,1-3 Days,Medium Rating,11-20%
ORD49405,C02124,S0784,P0132,2025-07-19,1,3023,0.25,2267.25,2,Delivered,UPI,3.7,1-3 Days,Medium Rating,21-30%
ORD49406,C09163,S0785,P0383,2025-04-05,2,269,0.05,511.1,5,Delivered,UPI,4.1,4-6 Days,Medium Rating,1-10%
ORD49407,C00560,S0163,P0027,2025-07-21,2,4397,0.1,7914.6,3,Delivered,COD,4.8,1-3 Days,High Rating,1-10%
ORD49408,C06955,S0109,P0477,2025-07-12,1,900,0.3,630.0,6,Delivered,UPI,3.9,4-6 Days,Medium Rating,21-30%
ORD49409,C00365,S0640,P0123,2025-09-21,1,525,0.2,420.0,4,Delivered,UPI,5.0,4-6 Days,High Rating,11-20%
ORD49410,C09402,S0626,P0466,2025-08-09,1,2981,0.15,2533.85,4,Delivered,COD,3.4,4-6 Days,Low Rating,11-20%
ORD49411,C04694,S0197,P0485,2025-09-01,3,4004,0.25,9009.0,3,Delivered,UPI,4.6,1-3 Days,High Rating,21-30%
ORD49412,C06736,S0737,P0177,2025-05-30,1,2670,0.05,2536.5,4,Delivered,UPI,4.4,4-6 Days,Medium Rating,1-10%
ORD49413,C07753,S0248,P0376,2025-04-01,1,4067,0.2,3253.6,6,Delivered,UPI,4.9,4-6 Days,High Rating,11-20%
ORD49414,C04851,S0589,P0402,2025-12-14,2,660,0.25,990.0,3,Delivered,Credit Card,3.6,1-3 Days,Medium Rating,21-30%
ORD49415,C07052,S0189,P0494,2025-08-24,1,1956,0.05,1858.2,5,Delivered,Credit Card,4.0,4-6 Days,Medium Rating,1-10%
ORD49416,C03280,S0352,P0282,2025-07-10,1,3908,0.15,3321.8,9,Delivered,UPI,4.2,7-10 Days,Medium Rating,11-20%
ORD49417,C03735,S0782,P0293,2025-12-17,1,2261,0.25,1695.75,2,Delivered,Credit Card,3.6,1-3 Days,Medium Rating,21-30%
ORD49418,C06027,S0653,P0013,2025-09-06,1,1752,0.0,1752.0,3,Delivered,UPI,5.0,1-3 Days,High Rating,No Discount
ORD49419,C05292,S0047,P0486,2025-12-30,1,3232,0.0,3232.0,5,Delivered,Credit Card,3.2,4-6 Days,Low Rating,No Discount
ORD49420,C06438,S0018,P0477,2025-12-17,1,900,0.15,765.0,5,Delivered,COD,4.5,4-6 Days,Medium Rating,11-20%
ORD49421,C00393,S0191,P0004,2025-01-15,2,1183,0.2,1892.8,2,Delivered,UPI,4.8,1-3 Days,High Rating,11-20%
ORD49422,C00968,S0957,P0451,2025-02-16,3,4188,0.0,12564.0,3,Delivered,COD,3.2,1-3 Days,Low Rating,No Discount
ORD49423,C04784,S0009,P0287,2025-07-08,2,4130,0.05,7847.0,4,Delivered,Wallet,4.8,4-6 Days,High Rating,1-10%
ORD49424,C02128,S0248,P0139,2025-09-27,1,4706,0.15,4000.1,7,Delivered,COD,4.9,7-10 Days,High Rating,11-20%
ORD49425,C04549,S0744,P0480,2025-12-27,1,2954,0.05,2806.3,5,Delivered,UPI,3.5,4-6 Days,Low Rating,1-10%
ORD49426,C01561,S0195,P0335,2025-01-23,1,1059,0.2,847.2,5,Delivered,COD,3.6,4-6 Days,Medium Rating,11-20%
ORD49427,C00031,S0979,P0180,2025-09-12,1,3721,0.0,3721.0,6,Delivered,Credit Card,4.8,4-6 Days,High Rating,No Discount
ORD49428,C04080,S0901,P0303,2025-03-11,1,4459,0.1,4013.1,3,Delivered,UPI,4.4,1-3 Days,Medium Rating,1-10%
ORD49429,C08842,S0552,P0327,2025-05-19,1,401,0.2,320.8,6,Delivered,UPI,3.8,4-6 Days,Medium Rating,11-20%
ORD49430,C08242,S0819,P0021,2025-10-06,2,740,0.25,1110.0,4,Delivered,COD,3.3,4-6 Days,Low Rating,21-30%
ORD49431,C05700,S0592,P0290,2025-03-14,4,1814,0.15,6167.6,5,Delivered,UPI,4.8,4-6 Days,High Rating,11-20%
ORD49432,C01351,S0106,P0350,2025-11-14,1,2626,0.05,2494.7,3,Delivered,Credit Card,4.8,1-3 Days,High Rating,1-10%
ORD49433,C00225,S0469,P0049,2025-12-26,2,2228,0.15,3787.6,8,Delivered,Credit Card,3.8,7-10 Days,Medium Rating,11-20%
ORD49434,C01561,S0072,P0162,2025-02-08,1,3178,0.15,2701.3,6,Delivered,UPI,4.4,4-6 Days,Medium Rating,11-20%
ORD49435,C06481,S0159,P0488,2025-05-21,1,588,0.15,499.8,3,Returned,UPI,4.6,1-3 Days,High Rating,11-20%
ORD49436,C06806,S0674,P0081,2025-02-26,1,474,0.1,426.6,3,Delivered,COD,3.0,1-3 Days,Low Rating,1-10%
ORD49437,C08560,S0047,P0245,2025-04-15,2,4858,0.25,7287.0,4,Delivered,Credit Card,3.2,4-6 Days,Low Rating,21-30%
ORD49438,C04882,S0337,P0377,2025-08-07,1,4524,0.2,3619.2,4,Returned,Debit Card,4.1,4-6 Days,Medium Rating,11-20%
ORD49439,C06666,S0685,P0372,2025-03-10,2,2022,0.1,3639.6,10,Delivered,UPI,4.0,7-10 Days,Medium Rating,1-10%
ORD49440,C06027,S0669,P0440,2025-11-26,3,2613,0.3,5487.3,6,Delivered,Wallet,4.0,4-6 Days,Medium Rating,21-30%
ORD49441,C04638,S0875,P0437,2025-11-01,1,1885,0.15,1602.25,8,Delivered,Credit Card,5.0,7-10 Days,High Rating,11-20%
ORD49442,C01453,S0213,P0456,2025-02-11,1,1509,0.2,1207.2,5,Delivered,COD,4.7,4-6 Days,High Rating,11-20%
ORD49443,C00485,S0331,P0019,2025-08-19,1,4610,0.25,3457.5,2,Delivered,COD,4.9,1-3 Days,High Rating,21-30%
ORD49444,C01203,S0038,P0278,2025-08-13,1,953,0.0,953.0,7,Delivered,Wallet,4.2,7-10 Days,Medium Rating,No Discount
ORD49445,C03487,S0761,P0191,2025-07-12,2,3690,0.1,6642.0,10,Delivered,Debit Card,3.8,7-10 Days,Medium Rating,1-10%
ORD49446,C09554,S0984,P0408,2025-09-07,2,4568,0.1,8222.4,8,Delivered,UPI,4.1,7-10 Days,Medium Rating,1-10%
ORD49447,C03658,S0216,P0004,2025-10-26,1,1183,0.25,887.25,1,Delivered,Credit Card,4.4,1-3 Days,Medium Rating,21-30%
ORD49448,C07085,S0953,P0363,2025-10-24,1,1581,0.15,1343.85,2,Delivered,Credit Card,4.7,1-3 Days,High Rating,11-20%
ORD49449,C09917,S0929,P0107,2025-02-13,2,3016,0.05,5730.4,5,Delivered,UPI,4.9,4-6 Days,High Rating,1-10%
ORD49450,C03624,S0102,P0436,2025-05-15,2,2218,0.2,3548.8,4,Delivered,COD,3.5,4-6 Days,Low Rating,11-20%
ORD49451,C05712,S0159,P0213,2025-11-23,2,2283,0.05,4337.7,4,Delivered,COD,4.6,4-6 Days,High Rating,1-10%
ORD49452,C01885,S0554,P0280,2025-10-18,1,4660,0.3,3262.0,5,Delivered,Debit Card,3.2,4-6 Days,Low Rating,21-30%
ORD49453,C02788,S0766,P0233,2025-11-30,2,3708,0.2,5932.8,2,Delivered,COD,3.8,1-3 Days,Medium Rating,11-20%
ORD49454,C05553,S0649,P0161,2025-07-28,1,4335,0.15,3684.75,6,Delivered,Credit Card,4.6,4-6 Days,High Rating,11-20%
ORD49455,C04263,S0646,P0209,2025-04-01,3,1280,0.3,2688.0,4,Delivered,COD,4.3,4-6 Days,Medium Rating,21-30%
ORD49456,C06636,S0934,P0096,2025-02-22,2,709,0.05,1347.1,2,Delivered,COD,3.4,1-3 Days,Low Rating,1-10%
ORD49457,C02946,S0662,P0051,2025-07-24,1,4545,0.05,4317.75,3,Cancelled,Debit Card,5.0,1-3 Days,High Rating,1-10%
ORD49458,C01382,S0204,P0084,2025-04-24,1,4924,0.05,4677.8,5,Delivered,COD,4.0,4-6 Days,Medium Rating,1-10%
ORD49459,C06250,S0655,P0280,2025-08-13,1,4660,0.1,4194.0,4,Delivered,UPI,3.0,4-6 Days,Low Rating,1-10%
ORD49460,C05197,S0097,P0208,2025-10-30,1,2596,0.05,2466.2,6,Delivered,Debit Card,3.2,4-6 Days,Low Rating,1-10%
ORD49461,C06906,S0299,P0120,2025-08-21,1,208,0.0,208.0,4,Delivered,UPI,4.5,4-6 Days,Medium Rating,No Discount
ORD49462,C02022,S0077,P0064,2025-12-25,3,2942,0.05,8384.7,4,Delivered,COD,4.3,4-6 Days,Medium Rating,1-10%
ORD49463,C03255,S0646,P0005,2025-09-08,1,1306,0.2,1044.8,5,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD49464,C04101,S0234,P0201,2025-09-17,2,598,0.2,956.8,4,Delivered,COD,4.5,4-6 Days,Medium Rating,11-20%
ORD49465,C05017,S0376,P0459,2025-05-07,1,1785,0.1,1606.5,6,Returned,COD,5.0,4-6 Days,High Rating,1-10%
ORD49466,C02414,S0350,P0010,2025-03-16,1,3817,0.25,2862.75,1,Delivered,UPI,5.0,1-3 Days,High Rating,21-30%
ORD49467,C09619,S0640,P0119,2025-05-17,2,4399,0.0,8798.0,4,Delivered,Credit Card,5.0,4-6 Days,High Rating,No Discount
ORD49468,C04130,S0404,P0297,2025-02-15,2,2597,0.0,5194.0,8,Delivered,COD,4.3,7-10 Days,Medium Rating,No Discount
ORD49469,C00656,S0673,P0116,2025-11-12,1,696,0.1,626.4,6,Delivered,COD,3.2,4-6 Days,Low Rating,1-10%
ORD49470,C08265,S0728,P0430,2025-01-30,1,3206,0.1,2885.4,5,Delivered,Debit Card,3.4,4-6 Days,Low Rating,1-10%
ORD49471,C08286,S0747,P0095,2025-02-19,1,4804,0.15,4083.4,2,Returned,Wallet,3.0,1-3 Days,Low Rating,11-20%
ORD49472,C09695,S0032,P0383,2025-08-16,2,269,0.2,430.4,4,Delivered,UPI,4.8,4-6 Days,High Rating,11-20%
ORD49473,C09751,S0480,P0111,2025-04-04,1,3900,0.2,3120.0,3,Delivered,COD,3.7,1-3 Days,Medium Rating,11-20%
ORD49474,C08919,S0087,P0186,2025-12-12,2,4399,0.05,8358.1,4,Delivered,UPI,3.2,4-6 Days,Low Rating,1-10%
ORD49475,C01854,S0961,P0359,2025-05-06,1,854,0.0,854.0,4,Delivered,COD,3.9,4-6 Days,Medium Rating,No Discount
ORD49476,C03969,S0531,P0386,2025-06-10,1,4882,0.05,4637.9,4,Cancelled,Wallet,4.7,4-6 Days,High Rating,1-10%
